,token_id,image,head,eyes,core,clothing,weapon,head_count,head_rarity,eyes_count,eyes_rarity,core_count,core_rarity,weapon_count,weapon_rarity,clothing_count,clothing_rarity,rarity
3513,3691,https://assets.otherside.xyz/kodas/8c753a65ad63ca72a6546868bd3f36dcc0441895854c5f69e7f6dbb5496e528d.png,Jade Carapace,Caged,Woodland Guardian,Mace Plate,,222,0.023299748110831235,75,0.007871536523929471,192,0.020151133501259445,0.6835642317380353,7.174267755436978e-05,41.0,0.004303106633081444,1.1409586640586551e-12
3514,3692,https://assets.otherside.xyz/kodas/1f996a1a937eb686d989d829a7523c25f7475e2404b0c3ba5265b3a670ae29f7.png,Cracked Horn,Over It,Amoebatopia,,,170,0.017842149454240133,68,0.007136859781696054,257,0.02697313182199832,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.822932063232472e-14
3515,3693,https://assets.otherside.xyz/kodas/fb3ed714b42a2cc5197a6ffb28973c9d175ce67eff1e00a8e36dc35c6890fbd5.png,John Doe,Stink Eye,Grey Matter,Starry Beetle Cloak,,334,0.03505457598656591,75,0.007871536523929471,199,0.020885810243492862,0.6835642317380353,7.174267755436978e-05,61.0,0.006402183039462637,2.6470444181708442e-12
3516,3694,https://assets.otherside.xyz/kodas/b64a71611534df937eb84aa0d2dad9fb551bd1324294e080bc3bfbafe10c9d96.png,Dual Slick,Trance,Purple Disco Monster,Vortex Armor,,59,0.006192275398824517,57,0.005982367758186398,216,0.022670025188916875,0.6835642317380353,7.174267755436978e-05,60.0,0.006297229219143577,3.7940448126854875e-13
3517,3695,https://assets.otherside.xyz/kodas/acce1d7b0492990ee49318dbab31eabd675730b9a40ae0da43979a3dc3150425.png,Springbuck,Ocular Drive,All Sight,Celestial Crystal Armor,Brimstone Blade,132,0.013853904282115869,50,0.005247691015952981,237,0.02487405541561713,17.0,0.0017842149454240135,64.0,0.006717044500419815,2.1672670813733384e-11
3518,3697,https://assets.otherside.xyz/kodas/9d352a1a7183c36b41ffab04f2932f086c6ecf9c92325a402e757089280940fc.png,Creepy Crawly,Melted Gold,Leaf Me Alone,Petrified Bands,Fungus Whip,141,0.014798488664987406,33,0.0034634760705289673,118,0.012384550797649035,12.0,0.0012594458438287153,82.0,0.008606213266162888,6.880205592402613e-12
3519,3698,https://assets.otherside.xyz/kodas/8887cf6324cec5a4a231f0e8ecc53db8b8240deee6dd5d6738f53c35b67b0a97.png,Twisty Horn,Afraid,Lava Lamp,,,249,0.026133501259445843,77,0.00808144416456759,354,0.0371536523929471,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,4.164595836548304e-14
3520,3699,https://assets.otherside.xyz/kodas/8f489085212e8a21e83ff45c833261706ea6a119cd848b6df11f52bebb0b79a7.png,Winged Fiend,Maze,Purple Disco Monster,Warriors Journey Garb,,198,0.020780856423173802,71,0.007451721242653232,216,0.022670025188916875,0.6835642317380353,7.174267755436978e-05,62.0,0.006507136859781696,1.6388513641378824e-12
3521,3700,https://assets.otherside.xyz/kodas/28d6110616456b0a691c063cc533cd5faafd72220c96b66063b65b7b6136b1c6.png,Fairy Wisps,Tearpaint,X Ray,Chrono Plate Armor,,90,0.009445843828715366,70,0.0073467674223341725,173,0.01815701091519731,0.6835642317380353,7.174267755436978e-05,43.0,0.004513014273719564,4.079676205334428e-13
3522,3701,https://assets.otherside.xyz/kodas/fe3c90caee9ae55ec5b275ba6743cc4e241e72e22df2149d225adcc493ce8eb2.png,Swordfish,Tri Stare,Islander,Sol Mantle,,38,0.003988245172124265,52,0.0054575986565911,87,0.009130982367758186,0.6835642317380353,7.174267755436978e-05,37.0,0.0038832913518052057,5.537050752474353e-14
3523,3702,https://assets.otherside.xyz/kodas/d106d45ff582f3f92378be5794ed5dc9d0463f969748b48cb821f59f9c8fe384.png,Bleached Horns,True Blue,All Bite,,,352,0.036943744752308987,61,0.006402183039462637,278,0.029177162048698572,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,3.66266181477801e-14
3524,3703,https://assets.otherside.xyz/kodas/81d1e54ba6dcdf8a9539d3e5df67781739cb31536357ad52100234ec04bb0b24.png,Crystal Horned,Awakened Entertainer,Whirlpool,Barely There Armor,,92,0.009655751469353484,24,0.0025188916876574307,94,0.009865659109991603,0.6835642317380353,7.174267755436978e-05,84.0,0.008816120906801008,1.5176680660833823e-13
3525,3704,https://assets.otherside.xyz/kodas/0e8790c65b8413ca6c7eec3d31e66422ae60380de6464be8863775388ae7a845.png,Jade Carapace,Stay Awake,Petrified,Angelic,Betrayer,222,0.023299748110831235,70,0.0073467674223341725,262,0.02749790092359362,7.0,0.0007346767422334173,27.0,0.0028337531486146094,9.799532725763866e-12
3526,3705,https://assets.otherside.xyz/kodas/7abc7245b36964a0f24ddc1b106d0e60a1176537cdfd2cbfdd38c5741f9a1077.png,Tri Vent,Toxic,Leaf Me Alone,Feather Mantle,,289,0.03033165407220823,57,0.005982367758186398,118,0.012384550797649035,0.6835642317380353,7.174267755436978e-05,42.0,0.004408060453400504,7.10680801487291e-13
3527,3706,https://assets.otherside.xyz/kodas/15f4909531faf9d0b0e1b6b977183ffd411f60d91cc84121a8cc3b1a754fefc1.png,Drill Sergeant,Green Glance,Woodland Guardian,,,228,0.02392947103274559,36,0.003778337531486146,192,0.020151133501259445,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,9.669813606567423e-15
3528,3707,https://assets.otherside.xyz/kodas/55c18de9bea8d7c4b639fcd36cbfab98484a1d62aa6e6d40c215578b7dbd5e34.png,Crystal Horned,Open Up,Pure Sinew,,,92,0.009655751469353484,40,0.0041981528127623844,123,0.012909319899244332,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.777361790628984e-15
3529,3708,https://assets.otherside.xyz/kodas/cb67275d258e8372a7f0d9a6e5929fa4540ca108bfabda2e89c64d1dca596533.png,Twisty Horn,Omniscient,All Sight,,,249,0.026133501259445843,76,0.00797649034424853,237,0.02487405541561713,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.751951728223203e-14
3530,3709,https://assets.otherside.xyz/kodas/9964adb9d8282207135ce173d42b0cae72ffcdcf68acbf7445b49328c074e036.png,Stretched Thin,Open Up,Pink Bear,Leafy Top,,54,0.005667506297229219,40,0.0041981528127623844,49,0.005142737195633921,0.6835642317380353,7.174267755436978e-05,20.0,0.0020990764063811922,1.8426820876359295e-14
3531,3710,https://assets.otherside.xyz/kodas/e992dc2c4e24b70551a5db62694878b7296678c2b122dc2401aaaae9749f03ff.png,Hoot,Peer Review,Stoney Pecs,Mace Plate,,148,0.015533165407220823,71,0.007451721242653232,191,0.020046179680940385,0.6835642317380353,7.174267755436978e-05,41.0,0.004303106633081444,7.163213168194177e-13
3532,3711,https://assets.otherside.xyz/kodas/ea4e27225ed2e7f8d1e8dd3ae5a6ae9a64c26eeebe6782d2d30789b6511172f6.png,Muddy Explorer,Catty,Spacesuit,,,151,0.015848026868178003,55,0.0057724601175482785,167,0.017527287993282955,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,8.51011902413841e-15
3533,3712,https://assets.otherside.xyz/kodas/6c782e2c423fe095c1c2f78371e07c72947a90779b985bde746be778cec932f1.png,Twisty Horn,Harpy,Monster Smoke,Shrine Bandolier,Fickle Sickle,249,0.026133501259445843,56,0.005877413937867338,134,0.014063811922753989,28.0,0.002938706968933669,44.0,0.004617968094038623,2.931528616214145e-11
3534,3713,https://assets.otherside.xyz/kodas/510491b36983cfd76323751ba54f2e9f512fffc92de415d32449be5d83e8efc5.png,Demon Spawn,Tripartite,Lava Lamp,Stone Plate Armor,,158,0.01658270361041142,79,0.00829135180520571,354,0.0371536523929471,0.6835642317380353,7.174267755436978e-05,75.0,0.007871536523929471,2.8848237909320333e-12
3535,3714,https://assets.otherside.xyz/kodas/1ae47254c5b8f1698ca0f53c1e385e3e21014a64e2f4afb0dcd30e480e7063c4.png,Foreteller,Coin Slots,All Sight,Champion Sash,Mortal Arrow,206,0.02162048698572628,86,0.009026028547439127,237,0.02487405541561713,45.0,0.004722921914357683,33.0,0.0034634760705289673,7.940205250976346e-11
3536,3715,https://assets.otherside.xyz/kodas/86e1a75dfef7c3073a80ec28a65c324911f4990e0a59166fc5b7d261e28113bb.png,Screwhorn,Twin Pits,8 Knit,,Feathered Glaive,139,0.014588581024349286,71,0.007451721242653232,251,0.026343408900083964,38.0,0.003988245172124265,0.7048698572628044,7.397878434748157e-05,8.449493256614278e-13
3537,3716,https://assets.otherside.xyz/kodas/5fc27ce53ee6285513c19a2473d9af6b65bafc5f595a5c08d2d0518c04dea86e.png,Infinite Vision,Squiggly,Onyx Doom,,,162,0.01700251889168766,57,0.005982367758186398,526,0.055205709487825355,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.980266771711601e-14
3538,3717,https://assets.otherside.xyz/kodas/1a6f119dccfd49994bcc11ae3a236d5623271f45a192a5f13a30aa3aab13660a.png,Drill Sergeant,Seeing Two,Bubble And Toil,,,228,0.02392947103274559,61,0.006402183039462637,250,0.026238455079764904,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.1334585865184205e-14
3539,3718,https://assets.otherside.xyz/kodas/5320c755d9c3ef82a4cba4b1c80511925b0d94cb666d8c6006eff5c7c4f7f574.png,Fish Bowl,Reptilian,Caged Geminite,,,120,0.012594458438287154,45,0.004722921914357683,169,0.017737195633921076,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,5.599638498868883e-15
3540,3719,https://assets.otherside.xyz/kodas/a298b4144d71c8f2532d3df3d2cfb0094777f4f96bf9364dbb60406cff259843.png,Springbuck,Ancient,Islander,Hardened Leather Armor,,132,0.013853904282115869,53,0.00556255247691016,87,0.009130982367758186,0.6835642317380353,7.174267755436978e-05,68.0,0.007136859781696054,3.602869679906335e-13
3541,3720,https://assets.otherside.xyz/kodas/457f03b6c10e1f15dc5ed30af617fa65c3245e194b13003d1579be5975f116fb.png,Reef Dragon,Pink Staredown,All Sight,Light Foliage Armor,,111,0.011649874055415618,34,0.003568429890848027,237,0.02487405541561713,0.6835642317380353,7.174267755436978e-05,26.0,0.00272879932829555,2.024389971117892e-13
3542,3721,https://assets.otherside.xyz/kodas/7664108ee7c44884f3bb5e589934a00edfbc78423a00016b6a3d475097bdda8e.png,Devils Advocate,Jack 'O Waste,Basalt,Adventurer Mantle,,195,0.020465994962216624,38,0.003988245172124265,36,0.003778337531486146,0.6835642317380353,7.174267755436978e-05,83.0,0.008711167086481947,1.9273890550318454e-13
3543,3722,https://assets.otherside.xyz/kodas/156b6a3be1b8f4774ce82ae6459497a5f01dd68d42c3a867dd4cc4df69e3d94d.png,Spike Cauldron,Pinball Attention,Purple Disco Monster,Daybreak Armor,,129,0.01353904282115869,25,0.0026238455079764904,216,0.022670025188916875,0.6835642317380353,7.174267755436978e-05,37.0,0.0038832913518052057,2.2436534704811968e-13
3544,3723,https://assets.otherside.xyz/kodas/684f3852e91a6b6ff9123ce089234833d8eb1ec0d6cdb7db8777072911a9a794.png,Demon Spawn,Crusty,Desert Bot,Golden Caesars Dressing,,158,0.01658270361041142,66,0.0069269521410579345,370,0.038832913518052056,0.6835642317380353,7.174267755436978e-05,45.0,0.004722921914357683,1.5114223766264806e-12
3545,3724,https://assets.otherside.xyz/kodas/eff15ce1828477af47231a64b022cf48fbf90d23874b1762ac3088ea9f8d11aa.png,Copper Coil,Peer Review,8 Knit,,,89,0.009340890008396305,71,0.007451721242653232,251,0.026343408900083964,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,9.731988860686467e-15
3546,3725,https://assets.otherside.xyz/kodas/ae20cebf74b893d9e43e60cb86c67c2b8e48b2f4d3aa4e9b7d48d7c83f5099f3.png,Loggin Noggin,Forlorn Fuzz,Lava Lamp,,Hallows Crescent,85,0.008921074727120067,36,0.003778337531486146,354,0.0371536523929471,34.0,0.003568429890848027,0.7048698572628044,7.397878434748157e-05,3.3060072540554376e-13
3547,3726,https://assets.otherside.xyz/kodas/edba24d0ab62b9e71650130d69d6c2cbdec00dd26d3d8ab14147c0aebd49c118.png,Keep It Chill,Mycology Eyes,Pure Sinew,Planet Suitor,,190,0.019941225860621328,31,0.003253568429890848,123,0.012909319899244332,0.6835642317380353,7.174267755436978e-05,34.0,0.003568429890848027,2.1442228046582792e-13
3548,3727,https://assets.otherside.xyz/kodas/3ff795b00fcc473381785bacf1832b4cb94cb7e3dd48cac37b87f258323e5b73.png,Blossom Bud,Coin Slots,Woodland Wanderer,,Gusty Spear,248,0.026028547439126783,86,0.009026028547439127,47,0.004932829554995802,15.0,0.0015743073047858943,0.7048698572628044,7.397878434748157e-05,1.349706830318373e-13
3549,3728,https://assets.otherside.xyz/kodas/9b8e202c7be48dd240281ca1e4da67fd46afd5c029703cbd9d7f01af36bde557.png,Drill Sergeant,Peep Holes,Koda Bear,,,228,0.02392947103274559,35,0.0036733837111670863,271,0.028442485306465155,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.3269412913526044e-14
3550,3729,https://assets.otherside.xyz/kodas/ce14827ebbc2d92d973f9f28e5124593a95073b56ee7173995d3490193b1d9ba.png,Sunkissed,Jungle Eh,Cushioned,,,142,0.014903442485306465,31,0.003253568429890848,245,0.025713685978169604,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,6.617525887185075e-15
3551,3730,https://assets.otherside.xyz/kodas/837b987597af51a60b05569ded46789a35cf375221a0e0502d63ebcf2106e844.png,Winged Fiend,Wormy,Magma Runes,Plateau Seer,Axe of Anguish,198,0.020780856423173802,69,0.007241813602015114,164,0.017212426532325777,43.0,0.004513014273719564,25.0,0.0026238455079764904,3.067311274290563e-11
3552,3731,https://assets.otherside.xyz/kodas/c826bcded027ea2e359d798a9ef236f7348615dbba658626d8ff8398dd293fbc.png,Keep It Chill,Veggie,Dino Egg,,,190,0.019941225860621328,66,0.0069269521410579345,135,0.014168765743073047,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.0387495085179852e-14
3553,3732,https://assets.otherside.xyz/kodas/414148c491d81fdd3e1374f078ac70c34c4f1ceee11ce5e582ee02303d288624.png,Tested Elder,Tripartite,Desert Bot,Belt Of All Seeing,,113,0.011859781696053737,79,0.00829135180520571,370,0.038832913518052056,0.6835642317380353,7.174267755436978e-05,41.0,0.004303106633081444,1.1788585641263444e-12
3554,3733,https://assets.otherside.xyz/kodas/53688dada43a3700ffb3e605eda331fe73b4c8680dbd9c1d17f23377faa0b2f5.png,Tested Elder,Analyze,All Smiles,,,113,0.011859781696053737,70,0.0073467674223341725,97,0.010180520570948783,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,4.707905578596458e-15
3555,3734,https://assets.otherside.xyz/kodas/7391f1323425ec32914fa442228d001acf94d0579018790fbf39cd312e50aeec.png,Sticks No Stones,Owly,Stoney Pecs,Wasteland Explorer,Glimmer Staff,92,0.009655751469353484,55,0.0057724601175482785,191,0.020046179680940385,17.0,0.0017842149454240135,70.0,0.0073467674223341725,1.464610364348442e-11
3556,3735,https://assets.otherside.xyz/kodas/e7c9f18a5882bbf08db165677bce0e532cc0f87827c88c063ad033a452ea4195.png,Jade Carapace,Maze,Globetrotter,Heavy Iron Armor,Staff of Sentience,222,0.023299748110831235,71,0.007451721242653232,63,0.006612090680100755,13.0,0.001364399664147775,92.0,0.009655751469353484,1.5124266102162204e-11
3557,3736,https://assets.otherside.xyz/kodas/1121347c3538b66832a8738bc8e63e7eb95481d48ec9dd3e5b2ecd13922fa1a3.png,Dawn Disc,Caged,Swamp Bucket,Ascended Guard Armor,,280,0.02938706968933669,75,0.007871536523929471,40,0.0041981528127623844,0.6835642317380353,7.174267755436978e-05,71.0,0.007451721242653232,5.191683659609165e-13
3558,3737,https://assets.otherside.xyz/kodas/e3d3e504597e68d308afa07574033344ea34eaec37eaf2537ce97247bf785e2e.png,Hoot,Boomerang,Wrinkles,Ravenmore Armor,,148,0.015533165407220823,65,0.006821998320738875,39,0.004093198992443325,0.6835642317380353,7.174267755436978e-05,41.0,0.004303106633081444,1.3390417654577272e-13
3559,3738,https://assets.otherside.xyz/kodas/43565f27338977f5a50003f59691fbaa14e11bce6ffa69a47caedff0a5790117.png,X Ray,Emotional,Mummy Wrap,Tough Armor,,58,0.006087321578505458,78,0.00818639798488665,179,0.01878673383711167,0.6835642317380353,7.174267755436978e-05,53.0,0.00556255247691016,3.7361309024697157e-13
3560,3739,https://assets.otherside.xyz/kodas/1770e7813c6dc35c4e641c342e5bcb8a23c9ba567ac17efa02b2994ad5088bb6.png,Spike Cauldron,Hypnotic Groove,Spotty,,,129,0.01353904282115869,33,0.0034634760705289673,240,0.02518891687657431,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,6.26894440228398e-15
3561,3740,https://assets.otherside.xyz/kodas/df51889cfdf529df1e6502da79ef6d74fe4d62af2f75f4513c1dbc62ffd93a95.png,Muddy Explorer,Burn On Sight,Koda Bear,Planet Suitor,Sword of Constant Sorrow,151,0.015848026868178003,21,0.002204030226700252,271,0.028442485306465155,33.0,0.0034634760705289673,34.0,0.003568429890848027,1.2278622501150093e-11
3562,3741,https://assets.otherside.xyz/kodas/b7baf5f88f300ca6a576477c79d76a71a26bc35898e224914e3db833705b38b5.png,Drill Bit Droid,Tiny,Grey Matter,,Arc Wielder,225,0.023614609571788413,49,0.005142737195633921,199,0.020885810243492862,27.0,0.0028337531486146094,0.7048698572628044,7.397878434748157e-05,5.317354748413787e-13
3563,3742,https://assets.otherside.xyz/kodas/08dbd793d35371ebb6a13b5ed118ec49ba80167a74fe9400a7bc392e5067d2e7.png,John Doe,Boney,Zebro,Bladed Carapace Armor,,334,0.03505457598656591,67,0.007031905961376994,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,42.0,0.004408060453400504,2.143593534992978e-12
3564,3743,https://assets.otherside.xyz/kodas/9c496d3df1c47c9c7a281263f6c710c58ede70e6ff5a71203aee34c6a29f383f.png,Keep It Chill,Trance,Pink Disco,Starry Beetle Cloak,,190,0.019941225860621328,57,0.005982367758186398,99,0.010390428211586901,0.6835642317380353,7.174267755436978e-05,61.0,0.006402183039462637,5.693300060843608e-13
3565,3744,https://assets.otherside.xyz/kodas/e4f71410175ddacad2b17cfaac1147ae5fb0b414c17db8d1b4c19674e21477fe.png,Screwhorn,Tri Stare,Flora Smock,,,139,0.014588581024349286,52,0.0054575986565911,114,0.011964735516372796,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,5.0559471027393915e-15
3566,3745,https://assets.otherside.xyz/kodas/29e251ebfc1d8bc8932529fc15e80ddb069be354bbbe6e0a4d74a052db18a192.png,Bleached Horns,Droopy,Amoebatopia,Orchestrated,,352,0.036943744752308987,90,0.009445843828715366,257,0.02697313182199832,0.6835642317380353,7.174267755436978e-05,45.0,0.004722921914357683,3.1893442418857793e-12
3567,3746,https://assets.otherside.xyz/kodas/10c16d220efd648c6d62bf4a21176656b376377fde84677374f64d01907588ee.png,Droopy,Coin Slots,Zebro,,Dread All,60,0.006297229219143577,86,0.009026028547439127,262,0.02749790092359362,44.0,0.004617968094038623,0.7048698572628044,7.397878434748157e-05,5.339540267642488e-13
3568,3747,https://assets.otherside.xyz/kodas/7c8753933c032f692d1b12dc1ac4e0fba3bda96e918d68da0086d5c1742c61f2.png,Foreteller,Psychic Stare,Petrified,,,206,0.02162048698572628,42,0.004408060453400504,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.3909045518912946e-14
3569,3748,https://assets.otherside.xyz/kodas/b2594de96c9c66822c37940eb0978ec739288769d85949fa7d81da2385e41f52.png,Tested Elder,Intense,Cushioned,,,113,0.011859781696053737,64,0.006717044500419815,245,0.025713685978169604,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.0871864428923778e-14
3570,3749,https://assets.otherside.xyz/kodas/1950bc57e4bc17f2725752acfeea4492ba7da02af2f1fdd51d642754b80a6900.png,Devils Advocate,Over It,8 Knit,Cauldron Complete,,195,0.020465994962216624,68,0.007136859781696054,251,0.026343408900083964,0.6835642317380353,7.174267755436978e-05,32.0,0.0033585222502099076,9.271239735442418e-13
3571,3750,https://assets.otherside.xyz/kodas/2ad04f8aaffc32fb1f10b1871187d1fc6037809145a6b9fb1eeb4ee94cf47615.png,Manta Ray,Sewed Wide Shut,Spotty,,,127,0.013329135180520571,46,0.004827875734676742,240,0.02518891687657431,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,8.603047497801976e-15
3572,3751,https://assets.otherside.xyz/kodas/b92a75f1ea1c5b8aa78eedf08688011f881ed8b6dab409cd5e1b373f2a3c97d8.png,Twisty Horn,Solar Focus,All Sight,Organic Armor,,249,0.026133501259445843,31,0.003253568429890848,237,0.02487405541561713,0.6835642317380353,7.174267755436978e-05,41.0,0.004303106633081444,6.529258017094894e-13
3573,3752,https://assets.otherside.xyz/kodas/d648f86c5588909f48e714be902fe1d543f290109ece9f63752fa644063007af.png,Bleached Horns,The Gates,Grey Matter,Celestial Crystal Armor,Mortal Arrow,352,0.036943744752308987,25,0.0026238455079764904,199,0.020885810243492862,45.0,0.004722921914357683,64.0,0.006717044500419815,6.42272746378696e-11
3574,3753,https://assets.otherside.xyz/kodas/c15a135db4735f820d9df2b4f737fd21713d93da1261c6ed27ff7e215ae8c9bb.png,Goliath Bull,Arid Stare,Onyx Doom,Ape Cape,,30,0.0031486146095717885,16,0.0016792611251049538,526,0.055205709487825355,0.6835642317380353,7.174267755436978e-05,66.0,0.0069269521410579345,1.4505793957906784e-13
3575,3754,https://assets.otherside.xyz/kodas/d7cedecaf1be6f0faed150b066c46f8b983749383f73b5b7bbe5223be3437bb8.png,Natures Platter,Melted Gaze,Petrified,Nomad Armor,,47,0.004932829554995802,25,0.0026238455079764904,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,79.0,0.00829135180520571,2.1170778899101923e-13
3576,3756,https://assets.otherside.xyz/kodas/86e4e283c90ddb30cdbad3e7566eae0854cd059aead6a274a3ee257fb2df080a.png,Mummified,Shocked Blue,Storm Tracks,,,67,0.007031905961376994,70,0.0073467674223341725,178,0.01868178001679261,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,5.1223868196643876e-15
3577,3757,https://assets.otherside.xyz/kodas/9076433ae2d6e3eb0b5bf43a9a4d422a12391f7949af5f647b7bee5f9211e428.png,Sturdy Helm,Birdlike,Woodland Wanderer,Summoners Stole,,75,0.007871536523929471,31,0.003253568429890848,47,0.004932829554995802,0.6835642317380353,7.174267755436978e-05,65.0,0.006821998320738875,6.183078483190216e-14
3578,3758,https://assets.otherside.xyz/kodas/14cf13dd872abd3749714e99a2a9e33656dea2984d9c9c3d84f7eb5fe51f2dd9.png,Hoot,Peep Holes,Stoney Pecs,Coral Core Armor,Bamboospear,148,0.015533165407220823,35,0.0036733837111670863,191,0.020046179680940385,34.0,0.003568429890848027,21.0,0.002204030226700252,8.99606524188727e-12
3579,3759,https://assets.otherside.xyz/kodas/44de008a6d5479cf1906cac5d286ca03bb19a9322db52638c49da30ebebc194a.png,Dual Slick,Deep Focus,Purple Disco Monster,Minor Light Armor,Vivecsection,59,0.006192275398824517,73,0.007661628883291352,216,0.022670025188916875,13.0,0.001364399664147775,78.0,0.00818639798488665,1.201317588245568e-11
3580,3760,https://assets.otherside.xyz/kodas/4cd45d7e0108c797858a7ca8d46594db7b10b3e15f41ff137c7a4a3798929932.png,Sturdy Helm,Deep Stares,Woodland Wanderer,Pyrite Armor,,75,0.007871536523929471,49,0.005142737195633921,47,0.004932829554995802,0.6835642317380353,7.174267755436978e-05,45.0,0.004722921914357683,6.766098290538178e-14
3581,3761,https://assets.otherside.xyz/kodas/ada23dd83bb22d93cdfee3ac6b1271442344df53d0edc384cc9debf7932235f6.png,Blue Crown,Sewed Wide Shut,Onyx Doom,,,164,0.017212426532325777,46,0.004827875734676742,526,0.055205709487825355,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.4348205031180762e-14
3582,3762,https://assets.otherside.xyz/kodas/46192346dabb53707f04dffa504a790c839e119253594e626c13d819a9e469fb.png,Cracked Horn,Boomerang,All Bite,,,170,0.017842149454240133,65,0.006821998320738875,278,0.029177162048698572,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.88489256023179e-14
3583,3763,https://assets.otherside.xyz/kodas/e0b95fbd50671579850a73927b5c3490ce7b28506137575b493ae7b186cc607f.png,All Ears,Jack 'O Waste,Aqua Gorilla,Badlands Elite Armor,,74,0.007766582703610411,38,0.003988245172124265,114,0.011964735516372796,0.6835642317380353,7.174267755436978e-05,71.0,0.007451721242653232,1.9812948183257033e-13
3584,3764,https://assets.otherside.xyz/kodas/a838b63c79c3473c006e7eee42519c653350c6ab3f9f16616505db4b5f748e82.png,Dawn Disc,Earnest Caps,Stone Hole Jackson,Brawlers Outfit,,280,0.02938706968933669,28,0.002938706968933669,139,0.014588581024349286,0.6835642317380353,7.174267755436978e-05,77.0,0.00808144416456759,7.304528290358279e-13
3585,3765,https://assets.otherside.xyz/kodas/6604c1d6e5c4d17432232c3008dc4702d2873eb3ad166b576a9cd3e2dee8ca0a.png,Blue Crown,Hydrothermal,Onyx Doom,Explorers Outfit,Badlands Machete,164,0.017212426532325777,31,0.003253568429890848,526,0.055205709487825355,31.0,0.003253568429890848,79.0,0.00829135180520571,8.340101359866757e-11
3586,3766,https://assets.otherside.xyz/kodas/2972aa5829b415b0d0d8a52d0fe0a3f2bfd3cd36c4b310161b8c6f516dc525be.png,Cave Crystal,Cave Diving,Spirit Wisps,Basic Smock,,112,0.011754827875734676,64,0.006717044500419815,84,0.008816120906801008,0.6835642317380353,7.174267755436978e-05,76.0,0.00797649034424853,3.983469188560515e-13
3587,3767,https://assets.otherside.xyz/kodas/e86752441d4981d6e4009f0fb431037d47a8ea41427cfc2aa492b06d03e93878.png,Aqua Elf,Sad,Candy,Starry Beetle Cloak,,86,0.009026028547439127,70,0.0073467674223341725,20,0.0020990764063811922,0.6835642317380353,7.174267755436978e-05,61.0,0.006402183039462637,6.393326872842649e-14
3588,3768,https://assets.otherside.xyz/kodas/12aca3c5c1afd6c6728ce7fbe585272218ca4135522908ff40f0117644b98242.png,Natures Platter,Lookout Below,Petrified,Cauldron Complete,Demon Catcher,47,0.004932829554995802,61,0.006402183039462637,262,0.02749790092359362,12.0,0.0012594458438287153,32.0,0.0033585222502099076,3.673258280290414e-12
3589,3769,https://assets.otherside.xyz/kodas/879c4760b6b4351cf4ff9a13b4f37a76cd8b4dc49a4c53fae9e38f45cfd5cf0a.png,Twisty Horn,Afraid,All Bite,,,249,0.026133501259445843,77,0.00808144416456759,278,0.029177162048698572,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,3.270501815142454e-14
3590,3770,https://assets.otherside.xyz/kodas/f1f156ec847a907fdca76be58d78a91d16e49c1a7163e6830b658618d8322681.png,Blossom Bud,Cutie Pies,Stoney Pecs,Petrified Bands,,248,0.026028547439126783,63,0.006612090680100755,191,0.020046179680940385,0.6835642317380353,7.174267755436978e-05,82.0,0.008606213266162888,2.1301492679837415e-12
