token_id,koda
38770,6593.0
38776,5792.0
38786,301.0
38787,1797.0
38801,4898.0
38810,4050.0
38821,2550.0
38823,9739.0
38834,6535.0
38839,7910.0
38844,1729.0
38853,9575.0
38871,9732.0
38873,7347.0
38894,6836.0
38904,1913.0
38909,2767.0
38914,1054.0
38917,1827.0
38934,7123.0
38936,1981.0
38946,8249.0
38950,8830.0
38960,2540.0
38962,6597.0
38965,205.0
38976,3634.0
38979,7426.0
38988,5146.0
38999,8176.0
39001,1086.0
39008,3069.0
39021,3814.0
39034,8522.0
39035,8577.0
39049,158.0
39053,4649.0
39054,6179.0
39068,5353.0
39075,6826.0
39076,1985.0
39077,7693.0
39084,4244.0
39088,8299.0
39090,5973.0
39108,1398.0
39112,159.0
39152,6604.0
39158,7465.0
39163,5192.0
39164,4182.0
39171,1031.0
39172,7064.0
39208,9281.0
39218,8256.0
39224,9001.0
39240,7581.0
39280,4566.0
39281,8653.0
39302,7659.0
39303,9747.0
39304,4168.0
39314,8071.0
39320,2739.0
39328,5432.0
39330,2959.0
39332,9192.0
39337,1622.0
39338,292.0
39342,8587.0
39345,9206.0
39350,2354.0
39354,4524.0
39360,6301.0
39361,8563.0
39386,7303.0
39395,9661.0
39406,6588.0
39411,8124.0
39412,3430.0
39423,915.0
39444,5293.0
39455,5845.0
39461,6267.0
39462,8022.0
39494,4184.0
39499,2974.0
39509,4737.0
39512,6567.0
39532,2415.0
39559,1571.0
39615,2811.0
39617,4623.0
39630,2978.0
39637,7976.0
39641,8676.0
39653,2631.0
39658,7209.0
39673,3617.0
39683,5949.0
39709,6253.0
39713,4124.0
39722,8843.0
39735,7184.0
39765,4028.0
39767,3328.0
39792,3987.0
39824,9620.0
39831,3167.0
39834,8294.0
39839,8327.0
39855,9409.0
39859,2473.0
39870,4217.0
39878,636.0
39888,2537.0
39895,3665.0
39905,7863.0
39920,4388.0
39934,7311.0
39936,4508.0
39940,220.0
39950,9872.0
39960,4579.0
39968,9058.0
39988,2707.0
39992,341.0
39993,5829.0
39995,7018.0
40000,2136.0
40011,8459.0
40013,7243.0
40018,5210.0
40048,2366.0
40077,8478.0
40099,2033.0
40105,9691.0
40113,9007.0
40114,8745.0
40119,8601.0
40123,214.0
40135,4087.0
40136,6423.0
40146,3007.0
40157,1664.0
40178,2987.0
40206,2948.0
40214,3030.0
40232,762.0
40236,732.0
40243,1302.0
40248,8853.0
40276,3093.0
40280,3137.0
40289,6889.0
40326,39.0
40347,1765.0
40370,5523.0
40383,8114.0
40389,5289.0
40394,4955.0
40395,5060.0
40397,4638.0
40404,366.0
40407,2394.0
40408,9149.0
40410,4718.0
40419,5926.0
40420,5976.0
40433,259.0
40436,8694.0
40437,1323.0
40439,770.0
40442,4540.0
40449,1988.0
40466,3395.0
40471,6627.0
40485,7915.0
40497,7699.0
40501,1277.0
40508,8165.0
40552,6643.0
40559,7595.0
40569,2094.0
40570,2489.0
40571,3032.0
40585,7198.0
40586,1688.0
40589,3831.0
40595,4602.0
40596,1388.0
40601,5125.0
40618,8275.0
40639,7082.0
40642,5337.0
40649,4277.0
40657,234.0
40660,1791.0
40667,2155.0
40672,758.0
40685,3983.0
40690,1481.0
40698,2257.0
40699,1861.0
40701,678.0
40723,7268.0
40727,486.0
40731,9082.0
40737,6129.0
40741,3736.0
40748,3325.0
40765,4630.0
40777,3643.0
40804,6219.0
40821,9188.0
40822,1908.0
40823,1313.0
40825,1923.0
40833,4705.0
40846,2691.0
40860,9921.0
40862,4446.0
40867,8216.0
40872,5323.0
40884,5102.0
40888,849.0
40889,4918.0
40894,667.0
40896,5563.0
40905,3162.0
40906,709.0
40960,5297.0
40966,8636.0
40971,6374.0
40975,9901.0
40976,8342.0
40978,1720.0
40984,417.0
40990,971.0
41014,7759.0
41025,4155.0
41038,1214.0
41064,7822.0
41079,1885.0
41080,4428.0
41088,7143.0
41122,2343.0
41123,3686.0
41137,3220.0
41150,893.0
41157,7136.0
41166,3295.0
41176,456.0
41191,3768.0
41200,8377.0
41201,474.0
41212,2452.0
41213,3526.0
41225,500.0
41227,1668.0
41228,9490.0
41245,3071.0
41250,6786.0
41251,6914.0
41255,1502.0
41259,1004.0
41268,5946.0
41272,6057.0
41285,1752.0
41298,3134.0
41304,9614.0
41307,8827.0
41331,6973.0
41332,2487.0
41372,3124.0
41376,4721.0
41383,4196.0
41416,9883.0
41420,3732.0
41422,1172.0
41439,9905.0
41462,6160.0
41469,5304.0
41478,1990.0
41490,6177.0
41496,5713.0
41513,6385.0
41517,8411.0
41528,293.0
41531,7108.0
41543,1181.0
41554,8819.0
41565,470.0
41566,487.0
41567,1557.0
41581,8957.0
41582,1949.0
41589,5464.0
41600,5799.0
41620,9634.0
41628,597.0
41632,8525.0
41633,3417.0
41650,4376.0
41656,559.0
41667,9337.0
41683,6011.0
41685,5193.0
41690,2965.0
41691,7309.0
41693,8037.0
41713,2846.0
41718,5260.0
41726,8619.0
41747,3576.0
41760,2885.0
41765,9386.0
41766,8712.0
41803,502.0
41804,3149.0
41808,951.0
41809,5106.0
41817,2008.0
41827,4100.0
41837,586.0
41865,9907.0
41867,4153.0
41873,3099.0
41881,9791.0
41883,148.0
41891,7651.0
41893,5729.0
41895,7675.0
41906,5869.0
41916,7019.0
41920,284.0
41931,2690.0
41977,7340.0
41981,8337.0
41989,1480.0
42006,3858.0
42009,5636.0
42028,7975.0
42049,1222.0
42096,6868.0
42106,2239.0
42117,1631.0
42149,4064.0
42158,7094.0
42170,8240.0
42171,4347.0
42182,9003.0
42187,7737.0
42198,4439.0
42202,4845.0
42252,8226.0
42258,5484.0
42265,5883.0
42274,2434.0
42276,6071.0
42288,4190.0
42304,73.0
42310,5570.0
42335,497.0
42345,4992.0
42355,1448.0
42357,5711.0
42366,9268.0
42367,2380.0
42387,8233.0
42388,3033.0
42389,20.0
42394,4206.0
42405,3823.0
42408,2206.0
42414,314.0
42421,8146.0
42426,2191.0
42441,2851.0
42448,7449.0
42452,681.0
42454,89.0
42481,6855.0
42483,4097.0
42507,305.0
42509,1871.0
42519,9272.0
42521,5055.0
42529,8612.0
42538,6303.0
42542,5307.0
42544,3700.0
42555,5489.0
42556,862.0
42565,3933.0
42582,5891.0
42597,6395.0
42601,707.0
42604,1432.0
42607,7978.0
42609,5876.0
42614,5354.0
42615,7653.0
42635,9540.0
42643,6254.0
42651,3261.0
42653,2557.0
42655,7494.0
42664,887.0
42673,2293.0
42680,1128.0
42689,7354.0
42697,7703.0
42706,3135.0
42710,9917.0
42716,4782.0
42727,4236.0
42729,519.0
42743,4646.0
42747,5290.0
42765,2779.0
42766,2724.0
42777,5439.0
42791,9178.0
42793,4253.0
42811,9667.0
42818,5341.0
42837,9459.0
42845,1976.0
42847,676.0
42865,5392.0
42870,7641.0
42873,4684.0
42883,4317.0
42900,698.0
42910,2256.0
42918,2923.0
42921,25.0
42928,1153.0
42940,6749.0
42941,7768.0
42988,885.0
42990,2043.0
42997,6104.0
43004,7912.0
43005,8472.0
43021,3992.0
43024,8749.0
43033,7648.0
43048,9505.0
43064,6636.0
43071,2706.0
43086,1155.0
43092,3605.0
43097,5999.0
43107,46.0
43119,6779.0
43132,4920.0
43154,1656.0
43166,9840.0
43171,1517.0
43214,6441.0
43217,7652.0
43248,2169.0
43254,7431.0
43262,6421.0
43265,202.0
43272,8426.0
43273,5889.0
43288,5781.0
43290,8590.0
43294,3684.0
43313,8555.0
43354,7790.0
43368,5797.0
43375,4062.0
43381,3348.0
43404,8652.0
43406,4664.0
43408,7135.0
43414,2870.0
43435,4876.0
43437,5123.0
43455,7980.0
43462,7076.0
43465,9823.0
43472,1453.0
43473,5093.0
43539,626.0
43550,715.0
43551,2900.0
43571,3802.0
43590,1553.0
43592,785.0
43614,5734.0
43615,7225.0
43620,3061.0
43627,2099.0
43632,8394.0
43650,7568.0
43660,3486.0
43661,463.0
43682,8072.0
43693,6771.0
43701,4881.0
43707,5649.0
43710,5609.0
43725,2918.0
43733,5371.0
43776,1578.0
43782,1300.0
43786,1219.0
43789,9535.0
43802,7629.0
43829,5139.0
43846,1437.0
43849,8665.0
43851,3115.0
43857,7022.0
43860,3243.0
43869,689.0
43879,6800.0
43884,4984.0
43886,8709.0
43912,2382.0
43923,4095.0
43926,6980.0
43937,1288.0
43976,4010.0
43978,9263.0
43983,5643.0
43985,8782.0
43987,1535.0
43989,9988.0
44011,3065.0
44020,54.0
44028,8027.0
44065,1780.0
44073,792.0
44086,4658.0
44099,2030.0
44105,8831.0
44117,5541.0
44121,6999.0
44126,6802.0
44127,2989.0
44139,9035.0
44140,4421.0
44150,5295.0
44155,3299.0
44181,9427.0
44186,4493.0
44211,4640.0
44232,2322.0
44247,2091.0
44259,1140.0
44266,2604.0
44268,172.0
44279,6106.0
44282,9070.0
44283,6311.0
44290,7472.0
44300,36.0
44317,7886.0
44318,9676.0
44328,8978.0
44336,3193.0
44341,2193.0
44342,4177.0
44344,7220.0
44353,515.0
44358,8128.0
44359,95.0
44366,7990.0
44368,3561.0
44373,1566.0
44375,1624.0
44381,281.0
44384,4748.0
44388,6500.0
44404,4576.0
44410,6886.0
44416,2915.0
44445,4505.0
44446,6508.0
44451,7561.0
44452,690.0
44482,2062.0
44491,3783.0
44499,7818.0
44506,5440.0
44554,3288.0
44558,6985.0
44571,4470.0
44576,1262.0
44584,1709.0
44585,6428.0
44588,3807.0
44608,4284.0
44610,4136.0
44612,1112.0
44614,6695.0
44625,672.0
44639,4584.0
44643,1013.0
44648,6699.0
44654,9810.0
44662,1802.0
44665,3935.0
44669,3138.0
44680,9663.0
44690,9692.0
44694,9827.0
44700,9317.0
44701,9944.0
44708,5224.0
44741,9831.0
44745,6338.0
44756,2483.0
44762,6203.0
44772,833.0
44777,2029.0
44779,1700.0
44789,2834.0
44792,6507.0
44825,1999.0
44837,6339.0
44838,8190.0
44850,5495.0
44857,9214.0
44876,4998.0
44883,6723.0
44903,4166.0
44925,6787.0
44926,1653.0
44932,9838.0
44943,8629.0
44952,1053.0
44965,757.0
44966,865.0
44972,3110.0
44990,5472.0
44997,1254.0
45001,3077.0
45008,7601.0
45014,2375.0
45022,8229.0
45034,916.0
45037,7028.0
45052,1672.0
45057,5601.0
45064,325.0
45078,8427.0
45081,2059.0
45085,9065.0
45090,1835.0
45091,9674.0
45093,7511.0
45105,2957.0
45114,9878.0
45132,7933.0
45133,1492.0
45138,8763.0
45141,1336.0
45142,6069.0
45144,7557.0
45150,3818.0
45160,5969.0
45172,7323.0
45179,2641.0
45192,6724.0
45209,1133.0
45218,1232.0
45223,4753.0
45246,2869.0
45255,3758.0
45272,9303.0
45286,2031.0
45289,380.0
45319,1362.0
45324,2587.0
45367,7138.0
45371,1959.0
45373,4689.0
45386,6276.0
45387,5006.0
45388,675.0
45390,3753.0
45411,4548.0
45416,1186.0
45418,1423.0
45431,8755.0
45433,1110.0
45443,5848.0
45461,8841.0
45480,4677.0
45482,378.0
45495,7733.0
45508,7951.0
45511,7721.0
45536,7817.0
45548,8498.0
45572,1356.0
45574,5985.0
45580,1217.0
45595,5468.0
45602,1872.0
45604,8684.0
45628,9582.0
45650,9986.0
45667,999.0
45683,6010.0
45701,1825.0
45712,6345.0
45715,9982.0
45719,5837.0
45720,7677.0
45730,9866.0
45732,9749.0
45733,3052.0
45735,2129.0
45739,7620.0
45759,4910.0
45763,8145.0
45764,7241.0
45768,9935.0
45771,4888.0
45773,8795.0
45781,7657.0
45787,6610.0
45789,3102.0
45792,5794.0
45796,1788.0
45802,5282.0
45804,6511.0
45813,5080.0
45830,5820.0
45834,5315.0
45842,5331.0
45869,3273.0
45889,3832.0
45892,4131.0
45910,3428.0
45949,5780.0
45954,243.0
45957,1992.0
45968,917.0
45979,6888.0
45988,5404.0
45998,5532.0
46003,4988.0
46006,2072.0
46015,7928.0
46040,2623.0
46049,7672.0
46054,7605.0
46063,77.0
46065,1043.0
46066,3525.0
46079,2447.0
46088,4774.0
46090,79.0
46114,5487.0
46121,4238.0
46134,3681.0
46142,4889.0
46144,9376.0
46152,1045.0
46153,8140.0
46154,823.0
46169,6701.0
46170,6145.0
46193,541.0
46195,7838.0
46197,9401.0
46210,569.0
46232,5314.0
46257,8195.0
46290,1974.0
46317,7213.0
46325,9252.0
46332,9443.0
46338,226.0
46344,6675.0
46349,8391.0
46353,8575.0
46357,8367.0
46370,3984.0
46375,7035.0
46382,6058.0
46384,6205.0
46393,685.0
46398,3367.0
46403,2813.0
46410,4665.0
46411,8607.0
46413,6743.0
46429,3013.0
46446,3613.0
46474,2120.0
46487,5576.0
46489,6840.0
46490,7163.0
46505,3333.0
46506,2750.0
46514,8578.0
46533,9187.0
46535,6173.0
46542,8810.0
46554,7070.0
46566,2505.0
46579,7876.0
46586,8313.0
46588,9071.0
46599,313.0
46602,8166.0
46603,9855.0
46606,3409.0
46616,8741.0
46621,7447.0
46625,1211.0
46632,7466.0
46645,2368.0
46647,9473.0
46654,9684.0
46655,5288.0
46679,8881.0
46686,6797.0
46691,5662.0
46701,2901.0
46709,6461.0
46724,6554.0
46725,4854.0
46736,168.0
46740,1895.0
46745,5715.0
46761,1595.0
46802,2734.0
46828,1046.0
46830,7740.0
46831,7471.0
46832,3489.0
46894,3951.0
46903,291.0
46912,1556.0
46919,817.0
46920,4963.0
46933,5202.0
46941,5718.0
46953,6185.0
46973,5765.0
46976,7172.0
46977,557.0
46978,6485.0
46979,864.0
47002,374.0
47010,8919.0
47036,4517.0
47049,7993.0
47051,3262.0
47064,3119.0
47103,9350.0
47108,2258.0
47110,5220.0
47114,7160.0
47117,1391.0
47155,8704.0
47199,7072.0
47210,8743.0
47219,2766.0
47239,9491.0
47241,8199.0
47261,6830.0
47295,2801.0
47315,5390.0
47316,2963.0
47325,2376.0
47327,8213.0
47329,898.0
47336,2659.0
47366,76.0
47372,3002.0
47388,3089.0
47401,7379.0
47405,8056.0
47414,7055.0
47452,5017.0
47457,4531.0
47463,9617.0
47472,6765.0
47483,6250.0
47490,9899.0
47509,878.0
47533,4269.0
47536,1796.0
47538,6450.0
47559,4290.0
47568,196.0
47575,9657.0
47576,1865.0
47578,3413.0
47602,9947.0
47634,1347.0
47638,2533.0
47642,9992.0
47684,190.0
47699,6564.0
47702,9570.0
47751,5880.0
47792,2291.0
47801,4840.0
47805,9234.0
47812,2594.0
47816,6381.0
47823,1722.0
47844,1450.0
47871,2936.0
47876,2130.0
47878,4884.0
47879,7913.0
47882,4240.0
47926,6151.0
47932,6841.0
47939,8063.0
47941,9437.0
47950,5701.0
47955,1816.0
47979,7233.0
47982,4956.0
47993,1307.0
47999,4561.0
48010,747.0
48021,1377.0
48027,4367.0
48028,5460.0
48031,4804.0
48050,1325.0
48057,3289.0
48067,593.0
48068,3773.0
48075,8547.0
48076,6687.0
48085,5544.0
48087,3885.0
48093,2703.0
48097,3817.0
48115,2181.0
48136,2605.0
48150,6364.0
48154,3989.0
48169,198.0
48200,4188.0
48202,7681.0
48218,8092.0
48225,9181.0
48234,7646.0
48267,268.0
48297,4339.0
48300,6159.0
48307,6081.0
48315,7764.0
48319,940.0
48330,5426.0
48331,5005.0
48353,3411.0
48355,977.0
48360,221.0
48368,6352.0
48370,4202.0
48375,3462.0
48397,7719.0
48413,5577.0
48421,4160.0
48442,8446.0
48449,1212.0
48455,7430.0
48462,8051.0
48465,74.0
48472,1938.0
48483,2486.0
48490,7774.0
48494,1927.0
48510,3536.0
48523,5697.0
48528,2236.0
48535,9693.0
48541,3749.0
48557,6405.0
48558,7262.0
48569,6906.0
48576,8387.0
48587,2667.0
48595,180.0
48612,3872.0
48613,4614.0
48614,1630.0
48618,4604.0
48637,2167.0
48640,9489.0
48656,5313.0
48682,6351.0
48707,4471.0
48736,1740.0
48740,3425.0
48743,8894.0
48765,7645.0
48768,8463.0
48769,9025.0
48777,8358.0
48778,1508.0
48793,8892.0
48811,8955.0
48823,9346.0
48827,7925.0
48848,6317.0
48880,8220.0
48882,9928.0
48883,2495.0
48903,4607.0
48913,522.0
48917,8893.0
48921,6411.0
48931,3582.0
48953,6860.0
48958,5915.0
48959,825.0
48972,2393.0
48976,4788.0
48997,5756.0
49023,4948.0
49028,8151.0
49037,9536.0
49042,275.0
49043,3478.0
49059,4309.0
49060,9941.0
49061,8518.0
49077,3775.0
49087,7889.0
49089,8251.0
49102,7444.0
49114,7433.0
49125,50.0
49141,7228.0
49145,5280.0
49164,1324.0
49168,8269.0
49169,5250.0
49170,9329.0
49178,4215.0
49193,8402.0
49197,3400.0
49198,4397.0
49212,468.0
49228,4152.0
49234,3967.0
49238,6722.0
49246,897.0
49248,4121.0
49265,517.0
49268,8731.0
49269,2086.0
49287,3444.0
49294,7314.0
49323,9199.0
49324,8302.0
49325,1824.0
49328,4044.0
49329,8318.0
49332,3873.0
49361,7753.0
49380,523.0
49382,6418.0
49383,604.0
49384,1041.0
49385,2642.0
49402,5966.0
49408,730.0
49415,5186.0
49433,3228.0
49442,6399.0
49457,5975.0
49460,8508.0
49467,8650.0
49498,2476.0
49508,6458.0
49539,818.0
49540,2405.0
49542,283.0
49549,429.0
49560,2289.0
49562,2189.0
49572,9097.0
49575,1015.0
49583,386.0
49604,3654.0
49613,194.0
49615,2125.0
49636,7939.0
49641,8519.0
49649,4332.0
49652,6927.0
49654,6730.0
49672,3940.0
49674,9737.0
49679,1009.0
49690,4829.0
49693,6718.0
49696,3426.0
49705,1513.0
49708,6426.0
49716,1058.0
49731,8462.0
49735,7552.0
49739,3440.0
49748,4727.0
49760,4447.0
49770,6055.0
49772,1994.0
49787,6133.0
49796,6111.0
49805,1190.0
49809,8413.0
49823,5347.0
49825,3117.0
49826,3313.0
49832,987.0
49843,7438.0
49850,9468.0
49851,3467.0
49854,6116.0
49856,5583.0
49865,7139.0
49869,13.0
49870,9105.0
49881,7281.0
49891,8355.0
49892,4528.0
49902,596.0
49904,4382.0
49905,7865.0
49906,2715.0
49907,2408.0
49913,6992.0
49917,6373.0
49931,6997.0
49936,7162.0
49941,442.0
49942,1969.0
49945,6942.0
49948,482.0
49955,641.0
49958,6893.0
49979,550.0
49984,6694.0
49994,9880.0
50004,4650.0
50010,4226.0
50019,3356.0
50021,1241.0
50034,7571.0
50039,5053.0
50041,3752.0
50046,630.0
50049,8510.0
50055,5706.0
50093,8837.0
50101,5453.0
50106,6349.0
50111,4338.0
50125,7319.0
50133,4356.0
50137,3353.0
50152,516.0
50160,2318.0
50162,9481.0
50170,1654.0
50174,8515.0
50179,6384.0
50185,6851.0
50197,1330.0
50198,6965.0
50199,4174.0
50207,5832.0
50211,4599.0
50228,5789.0
50241,9117.0
50244,6300.0
50252,743.0
50263,4835.0
50276,3977.0
50279,4608.0
50286,4859.0
50300,8674.0
50305,7994.0
50325,1452.0
50336,673.0
50337,5521.0
50371,4609.0
50380,9119.0
50382,9937.0
50397,8077.0
50448,1003.0
50458,9486.0
50469,3275.0
50479,7367.0
50480,1459.0
50484,941.0
50490,1375.0
50494,7001.0
50498,9018.0
50512,7239.0
50514,7957.0
50517,7185.0
50524,2477.0
50531,7057.0
50542,4836.0
50585,1598.0
50603,4762.0
50607,5225.0
50609,1085.0
50612,6309.0
50617,837.0
50624,1249.0
50631,6471.0
50632,1857.0
50644,8422.0
50677,666.0
50678,6348.0
50691,1839.0
50734,3517.0
50751,954.0
50755,2157.0
50792,850.0
50794,3042.0
50811,4946.0
50817,4444.0
50819,6670.0
50822,271.0
50837,3960.0
50839,4698.0
50848,3003.0
50864,2921.0
50885,6577.0
50899,4013.0
50900,5773.0
50910,874.0
50916,4354.0
50923,5795.0
50934,7110.0
50949,3988.0
50951,4978.0
50982,8180.0
51014,2908.0
51023,912.0
51048,2195.0
51062,2674.0
51066,8581.0
51071,9523.0
51074,744.0
51096,8787.0
51137,9889.0
51146,7232.0
51153,6782.0
51156,8488.0
51159,3252.0
51172,9525.0
51183,5646.0
51205,3652.0
51233,91.0
51237,9809.0
51247,2445.0
51253,5840.0
51280,1980.0
51287,5115.0
51305,1533.0
51308,1970.0
51313,3316.0
51322,6565.0
51324,9008.0
51379,49.0
51387,55.0
51388,1497.0
51406,2389.0
51411,7907.0
51421,8089.0
51434,44.0
51442,5448.0
51461,5263.0
51478,8916.0
51481,3068.0
51483,1125.0
51496,4701.0
51503,5751.0
51511,7793.0
51512,484.0
51526,1066.0
51531,2665.0
51538,6731.0
51548,8696.0
51582,625.0
51594,3178.0
51596,1494.0
51610,9910.0
51611,5947.0
51634,4175.0
51643,6805.0
51654,9161.0
51656,2095.0
51664,435.0
51680,766.0
51692,9387.0
51695,187.0
51699,290.0
51710,415.0
51728,9658.0
51738,2089.0
51760,9894.0
51765,349.0
51773,7272.0
51785,1690.0
51792,1207.0
51798,5709.0
51806,1451.0
51815,9488.0
51824,4908.0
51830,9509.0
51848,483.0
51849,7586.0
51858,2159.0
51869,4663.0
51884,7387.0
51889,2126.0
51890,8015.0
51893,8901.0
51917,544.0
51923,8921.0
51926,1410.0
51930,4839.0
51953,1067.0
51965,160.0
51974,1205.0
51977,8800.0
51981,1532.0
52031,3957.0
52043,3168.0
52084,1828.0
52090,2426.0
52095,5044.0
52101,8354.0
52110,1565.0
52122,3108.0
52130,9933.0
52152,4979.0
52160,4768.0
52165,6874.0
52193,8191.0
52208,6341.0
52220,165.0
52223,5652.0
52224,7969.0
52227,6619.0
52230,4293.0
52233,3583.0
52244,448.0
52249,376.0
52253,8405.0
52271,2066.0
52275,9348.0
52285,8907.0
52289,6494.0
52290,7670.0
52293,4389.0
52299,9325.0
52315,5821.0
52332,6587.0
52344,364.0
52364,8693.0
52369,1040.0
52384,7398.0
52417,3597.0
52420,6819.0
52446,8243.0
52466,6664.0
52467,8134.0
52472,3938.0
52475,5294.0
52489,7274.0
52495,2807.0
52497,5514.0
52500,4863.0
52519,5330.0
52534,1130.0
52542,7380.0
52546,7682.0
52553,9599.0
52559,552.0
52571,4365.0
52579,28.0
52584,527.0
52589,3485.0
52594,4308.0
52599,8005.0
52620,4631.0
52636,3694.0
52647,3639.0
52653,4611.0
52680,3915.0
52681,9383.0
52686,4110.0
52689,9142.0
52698,6774.0
52711,5984.0
52715,3424.0
52723,7175.0
52725,7892.0
52743,5941.0
52754,7930.0
52783,6404.0
52786,4632.0
52810,4669.0
52812,6229.0
52820,1316.0
52830,7983.0
52835,4468.0
52837,4119.0
52841,683.0
52847,5905.0
52853,8861.0
52866,7014.0
52876,1856.0
52889,2622.0
52896,3060.0
52907,4837.0
52919,8822.0
52932,5847.0
52939,9906.0
52966,7261.0
52973,7785.0
52980,7663.0
52997,8583.0
53001,1291.0
53008,6981.0
53011,2229.0
53012,8112.0
53013,5582.0
53026,5648.0
53030,5853.0
53034,8385.0
53045,7296.0
53057,5731.0
53062,7750.0
53072,5182.0
53073,6269.0
53080,9219.0
53082,9993.0
53094,5380.0
53106,7765.0
53110,9630.0
53112,7234.0
53120,3929.0
53131,3070.0
53153,1428.0
53158,8461.0
53168,9195.0
53173,8008.0
53177,9477.0
53180,3889.0
53188,2852.0
53190,6566.0
53196,34.0
53200,5951.0
53202,3255.0
53207,3695.0
53209,2215.0
53215,4232.0
53217,121.0
53220,8238.0
53224,3213.0
53233,1524.0
53257,8617.0
53261,3937.0
53268,4936.0
53269,3740.0
53275,8347.0
53283,4759.0
53288,5384.0
53321,2564.0
53322,701.0
53343,5092.0
53361,3360.0
53374,2173.0
53377,4393.0
53390,8859.0
53396,5504.0
53412,9148.0
53429,5727.0
53432,9908.0
53437,270.0
53440,3357.0
53454,8122.0
53461,3025.0
53465,978.0
53470,4083.0
53471,1486.0
53472,3280.0
53483,7452.0
53484,1422.0
53489,845.0
53510,2860.0
53528,7929.0
53535,1754.0
53561,6882.0
53564,6275.0
53573,6871.0
53574,6214.0
53590,6665.0
53598,9706.0
53612,6843.0
53615,8204.0
53626,7208.0
53636,2620.0
53640,5921.0
53653,1365.0
53674,5764.0
53675,6137.0
53690,7221.0
53694,6075.0
53696,3763.0
53697,545.0
53700,5538.0
53703,3150.0
53704,5079.0
53717,5462.0
53719,8025.0
53721,786.0
53723,1643.0
53746,1309.0
53759,8756.0
53764,771.0
53765,4432.0
53786,4972.0
53801,4879.0
53805,4700.0
53819,1014.0
53836,8720.0
53847,3186.0
53856,7400.0
53876,1585.0
53879,2297.0
53885,721.0
53906,7757.0
53913,2561.0
53925,7324.0
53955,1463.0
53965,4457.0
53966,5311.0
53978,2228.0
53979,5124.0
53980,9157.0
53981,3121.0
53984,3574.0
54007,1469.0
54008,9929.0
54014,6235.0
54027,4257.0
54032,1319.0
54035,4037.0
54053,6528.0
54058,4079.0
54060,330.0
54075,1164.0
54077,9863.0
54084,5056.0
54085,9194.0
54102,6246.0
54112,9277.0
54119,8415.0
54139,5157.0
54168,1986.0
54188,5040.0
54202,9758.0
54205,1233.0
54206,4349.0
54220,7578.0
54222,9515.0
54249,9874.0
54254,6937.0
54285,7219.0
54290,5126.0
54292,2124.0
54305,9450.0
54323,5366.0
54337,1021.0
54360,2516.0
54407,8138.0
54418,6958.0
54419,2245.0
54447,1282.0
54457,9338.0
54465,5480.0
54479,1050.0
54485,3208.0
54492,1148.0
54495,1604.0
54497,9433.0
54511,8678.0
54512,7807.0
54532,9979.0
54546,3472.0
54547,6846.0
54551,9343.0
54557,1382.0
54576,8603.0
54581,4558.0
54592,5244.0
54619,3920.0
54650,3319.0
54654,4383.0
54660,1531.0
54664,8683.0
54694,9020.0
54696,5169.0
54699,3484.0
54704,3215.0
54709,3615.0
54714,1838.0
54719,5844.0
54732,2783.0
54736,6477.0
54755,6178.0
54760,2661.0
54768,4539.0
54787,3521.0
54795,6128.0
54807,300.0
54809,5243.0
54822,1609.0
54839,5094.0
54844,6704.0
54846,9960.0
54874,5994.0
54880,5018.0
54890,3391.0
54892,5993.0
54921,6947.0
54933,3834.0
54936,3524.0
54937,6085.0
54940,7638.0
54951,7528.0
54968,8734.0
54983,9394.0
54984,7781.0
54985,5796.0
54986,1712.0
54993,232.0
55001,8283.0
55002,9651.0
55022,3206.0
55024,628.0
55026,4360.0
55035,3809.0
55041,9898.0
55048,461.0
55062,8486.0
55067,2220.0
55082,9034.0
55093,670.0
55095,6581.0
55115,7526.0
55122,7456.0
55145,935.0
55168,6462.0
55171,9956.0
55192,4507.0
55197,9916.0
55199,725.0
55270,1352.0
55274,6807.0
55281,767.0
55285,8711.0
55287,2147.0
55294,7837.0
55297,9977.0
55298,4203.0
55302,3048.0
55333,5932.0
55334,7350.0
55344,3387.0
55348,6969.0
55376,568.0
55383,9586.0
55393,97.0
55397,8710.0
55399,7754.0
55409,4949.0
55410,1264.0
55416,5578.0
55433,8142.0
55434,5823.0
55447,4279.0
55451,677.0
55469,2769.0
55473,3888.0
55476,6049.0
55489,3743.0
55496,1878.0
55509,3572.0
55510,3786.0
55518,7823.0
55523,4169.0
55542,2607.0
55560,8987.0
55574,3838.0
55604,1441.0
55614,4091.0
55651,5198.0
55653,3533.0
55662,1805.0
55675,8208.0
55681,686.0
55696,7166.0
55703,4526.0
55713,2271.0
55715,3223.0
55717,3580.0
55719,274.0
55721,4674.0
55725,5575.0
55727,6464.0
55732,2040.0
55743,4270.0
55756,9314.0
55764,2154.0
55768,754.0
55773,8348.0
55779,2156.0
55784,3269.0
55798,3723.0
55813,9400.0
55828,5728.0
55848,4796.0
55852,1161.0
55895,4627.0
55897,6681.0
55902,1584.0
55921,7441.0
55941,6170.0
55954,7402.0
55957,2639.0
55962,5343.0
55970,7067.0
55989,8307.0
55990,3677.0
56014,540.0
56019,9026.0
56032,3737.0
56046,6112.0
56047,6714.0
56055,7962.0
56065,7448.0
56068,649.0
56086,8455.0
56096,8453.0
56098,1504.0
56102,8378.0
56111,9856.0
56122,8205.0
56153,8185.0
56164,2082.0
56191,1948.0
56199,8298.0
